id_ingrediente,ingrediente
4846,po pronto
4847,carne moida frita
4848,variado
4849,receita leite condensado diet
4850,costelas porco
4851,leite use leite condensado
4852,requeijao firme
4853,feijao batido liquidificador
4854,alho oregano
4855,file carne
4856,vodka cachaca
4857,raspa limao laranja
4858,coco sococo
4859,pimentoes verdes fina
4860,manteiga farinha trigo untar enfarinhar
4861,cru
4862,mussarela bufala cortada
4863,chocolate branco decorar
4864,carne suina
4865,meia suco laranja
4866,mascavo
4867,coco confeitar
4868,fatiado fino
4869,farinha rosca liga
4870,iogurte natural coalhada
4872,caneca agua
4873,doce leite corte
4874,queijo minas light
4875,caldo vegetai
4876,cheiro verde manjericao
4877,caldo galinha outro
4878,ovo pincelar pao
4879,chocolate po padre
4880,palmito azeitona
4881,caldos knorr costela
4882,lascas gengibre
4883,baste agua
4884,gelatina escolha
4885,duplos acucar
4886,dose suco limao
4887,acucar magro
4888,queijo minas canastra
4889,linguine
4890,requeijao cremoso consistencia firme
4891,salmoura
4892,catupiry light facilimo receita n site
4893,uva passas caroco
4894,pincel
4895,meia leite desnatado
4896,liquido
4897,mistura chantilly
4898,uva italia morango
4899,acucar gelo
4900,legumes brocoli
4901,limao cravo
4902,abacaxi fina
4903,coxao mole alcatra
4904,queijo escolha
4905,embalagem pao
4906,canola girassol
4907,meia farinha
4908,peito frango cm
4909,pacotinhos sazon vermelho
4910,chocolate amargo raspa
4911,opcionai
4912,queijo parmesao tirolez
4913,fraldinha moida
4914,champignons conserva fatiado
4915,batata cortada fina
4916,mussarela triturada
4917,linguica suina
4918,chocolate granulado vontade
4919,cereal
4920,ligeiramente batido
4921,morangos limpos seco
4922,pimenta grao
4923,carre cordeiro
4924,po refresco morango
4925,emusificante
4926,macaxeira crua
4927,alho graudo
4928,ricota esmigalhada
4929,abacaxi natural
4930,pronto sazon
4931,oleo arroz
4932,dosadoras adocante culinario
4933,tentaculos polvo
4934,creme leite s soro
4935,limoes rosa
4936,glacucar peneirado
4937,dose smirnoff
4938,leite condensado doce leite
4939,macarrao espaguete al
4940,file abadejo
4941,pessego conserva
4942,milho verde espiga
4943,cobertura sorvete caramelo
4944,pimenta moca
4945,panetone fruta
4946,conchas oleo
4947,cebola coentro
4948,pimentas doce
4949,batata reino
4950,polpa maracuja decorar
4951,madioca
4952,coxao duro bife
4953,batatas rodela
4954,fecula
4955,limao tahiti
4956,decreme leite
4957,biscoito doce
4958,uvas passas pretas branca
4959,file bovino
4960,miojo galinha caipira
4961,fundo mandioca crua
4962,n caso
4963,bolachas oreo
4964,cafe cominho po
4965,gaveta gelo
4966,peito franco
4967,conhaque flambar
4968,margarina margarina
4969,leite liga massa
4970,pimentao miudinho
4971,paes baguete
4972,col manteiga
4973,corante urucum
4974,sake
4975,cafe farinha trigo
4976,caldo bacon costela
4977,nozes trituradas grosseiramente
4978,iogurtes morango
4979,canjica amarela
4980,massa pra lasanha
4981,atum moido
4982,paes fatiado
4983,cebolinha hortela
4984,macarrao letrinha
4985,papel cupcake
4986,morango uva
4987,batatinha palha
4988,recheio cobertura
4989,suco manga concentrado
4990,farrinha trigo
4991,fermeto po
4992,verde vontade
4993,cabrito
4994,raminho coentro
4995,farinha manteiga untar
4996,fermento padeiro
4997,caldo frango dissolvido agua
4998,chocolate crocante
4999,cozinha
5000,aveia farinha aveia
5001,bolas frooty acai
5002,linguini
5003,chocolate leite hidrogenado
5004,massa puba
5005,trigo massa
5006,margarina folhar
5007,manjericao moido
5008,essencia avela
5009,vinho rose
5010,banha derretida
5011,agua agua
5012,tomatinho cereja
5013,amendoim tostado
5014,dueto milho ervilha
5015,curacau blue
5016,chocolate castanha caju
5017,alho france
5018,fermento fermento seco
5019,fariha trigo
5020,chocolate po chocolate
5021,salsinha queijo
5022,farinha trigo fermento fermento
5023,fatia queijo branco
5024,presunto vontade
5025,peito frango fina
5026,cremoovo chocolate
5027,cremoso
5028,pao torrada
5029,generosa manteiga
5030,biscoito leite maizena
5031,leite ovo
5032,tigela
5033,amendoins torrado
5034,peixe escama
5035,ervilha lavada
5036,margarina farinha trigo
5037,achocolatado po nescau
5038,azeite oleo canola
5039,mococa
5040,allho
5041,polpa goiaba
5042,punhado uvas passa
5043,molho pronto manjericao
5044,adocante dietetico fogao
5045,macas ralo
5046,macarrao caracol
5047,latinha sardinha
5048,arraia
5049,gelatina incolor hidratada
5050,acucar queimado
5051,banana passa banana brasil
5052,abacaxi abacaxi calda
5053,tomates fino
5054,agua amassar
5055,trigo comum
5056,caldo frango legume
5057,cebolas batida
5058,coentro seco
5059,dentinho alho
5060,canela po vontade
5061,presunto quadrado
5062,agua morno
5063,nescau outro achocolatado
5064,espinafre aferventado
5065,creme cebola queijo
5066,penne al
5067,gim
5068,sobremesa alcaparra
5069,abobrinhas tamanho
5070,fundo removivel
5071,molho tomate extrato
5072,pimentas vermelhas dedo moca
5073,cebolinhas conserva
5074,po salada
5075,refrigerante uva
5076,queijo requeijao
5077,molho macarrao
5078,cabotia
5079,maionese deleite
5080,ervilhas torta
5081,tomate pedacinho
5082,arroz lavar
5083,pargo
5084,manteiga cortada pedacinho
5085,presunto fatiada
5086,nata batida
5087,gelatina royal
5088,chocolate banhar
5089,vinagre branco maca
5090,cebolas miuda
5091,philadelphia
5092,sazons carne
5093,fermento pizza
5094,bananas horizontal
5095,bifes frango
5096,finas presunto
5097,jaca
5098,coalho
5099,acucar preferir
5100,macos escarola
5101,pirarucu salgado
5102,nata margarina
5103,agua ardente
5104,farofa milho yoki
5105,cebola cortada anei
5106,batatas branca
5107,fermento seco instantaneo
5108,torradas acompanhar
5109,cappuccino po
5110,cafe fermento biologico
5111,couve manteiga cortada
5112,farinha mandioca amarela
5113,chocolates sonho valsa
5114,chocolate amargo garoto
5115,caldo peixe legume
5116,cafe erva doce
5117,pacotinho fermento seco
5118,coxas sobrecoxa frango
5119,uva preta
5120,pao hamburguer gergelim
5121,chocolate po soluvel cacau
5122,lada creme leite
5123,manteiga untar tabuleiro
5124,miudos frango
5125,goiabada derretida agua
5126,colhere margarina
5127,creme leite soro creme leite
5128,creme leite homogeneizado
5129,tomates lavado
5130,grill maggi
5131,achocolatado cacau po
5132,pitadas curry
5133,pimentao verde quadradinho
5134,toucinho moido
5135,carne patinho moida
5136,caldos galinha caipira
5137,chili po
5138,leite cabra
5139,capeletti carne
5140,batata branca
5141,fatia gengibre
5142,cerejas marasquino
5143,pure mandioca
5144,camarao defumado
5145,limao rosa
5146,farinha desgrudar
5147,queijo cottage ricota
5148,oleo cozinhar macarrao
5149,trigo peneirada
5150,chocolate leite raspa
5151,noz moscada pimenta reino
5152,leite condensado chocolate
5153,iogurte mel
5154,coxao
5155,meia salsinha
5156,raspada
5157,pao dormido
5158,proteina soja hidratada
5159,granola light
5160,picanha suina
5161,rucula agriao
5162,agua filtrada fervida
5163,azeitonas pretas chilena
5164,pernil carneiro
5165,catchup vontade
5166,paozinho france
5167,suco concentrado manga
5168,compota pessego
5169,coco seco coco
5170,cebola cortada brunoise
5171,bandejinhas morango
5172,pao metro parmesao
5173,cream cheese philadelphia light
5174,cerca oleo
5175,grao soja
5176,pe chicoria
5177,sobremesa mel
5178,mussarela queijo parmesao
5179,vinho licoroso
5180,macarrao talharim espaguete
5181,agua filtrada mineral
5182,babata
5183,mesma conhaque
5184,chocolate po diet
5185,evilha
5186,quiejo
5187,sobrecoxas desossada
5188,massa quibe
5189,beteraba
5190,salsinha cebola
5191,sazon vermelho carne
5192,ovo azeite pincelar
5193,manteiga margarina qualy
5194,macarrao aletria
5195,laranja limao
5196,presunto apresuntado fatiado
5197,suco limao rosa
5198,amendoim torrado decorar
5199,frango requeijao
5200,miolo pao esfarelado
5201,costela bovina magra
5202,polpa bacuri
5203,creme leite creme leite soro
5204,file anjo
5205,azeitonas verde preta
5206,bolachas cream cracker
5207,aimpim
5208,manga palmer
5209,chucrute
5210,macarrao concha
5211,pedra gelo
5212,fermento biologico seco fermento biologico
5213,extra virgem
5214,acucar fit
5215,gomos linguica calabresa cortada
5216,mandioca passada espremedor
5217,leite desnatado lactose
5218,massa curta grano duro al
5219,flore
5220,camarao seco moido
5221,abacaxi talo
5222,agua ingrediente
5223,pescoco peru
5224,farinha milho mandioca
5225,frutas banana
5226,maria mole po
5227,amido milho leite
5228,chocolate preto leite
5229,maria mole morango
5230,cobertura chocolate amargo garoto
5231,milho munguza
5232,pronto completo
5233,chocolate diet
5234,po sorvete morango
5235,coco chocolate granulado
5236,queijo emmenthal
5237,suco raspas limoe
5238,leite condendado
5239,france
5240,laranjas espremida
5241,peito frango processado
5242,bombons sonho valsa decorar
5243,mesma licor cacau
5244,adocar
5245,adocante culinario po
5246,goiabada cortada pedacinho
5247,mozzarella
5248,farinha mandioca peneirada
5249,louro seca
5250,ceme leite
5251,suco acerola
5252,pires queijo mina
5253,grao bico conserva
5254,cebola cortada quadrado
5255,cebola cortada miudinha
5256,ervas salsa
5257,acucar confeitero
5258,acucar mascavo cristal
5259,embalagens molho tomate
5260,queijo grana padano
5261,doce leite qualidade
5262,baste oleo
5263,nao coloque
5264,cenouras ralador
5265,iogurte desnatado natural
5266,suco maracuja po
5267,creme azedo
5268,agua coco verde
5269,coco umedecido
5270,medidas mesma leite
5271,presunto peito peru fatiado
5272,banha azeite
5273,cozimento
5274,essencia baunilia
5275,peca file
5276,canecas acucar
5277,medidas leite condensado leite integral
5278,cheiro verde etc
5279,buttermilk
5280,arroz parborizado
5281,achocolatado chocolate
5282,pao hot dog
5283,sobremesa emustab
5284,agua cozimento mandioca
5285,fondant
5286,leite morno agua
5287,castanha caju torrada moida
5288,farinha trico
5289,pimentao pedacinho
5290,cenouras al
5291,passada peneira
5292,bananas comprimento
5293,macarrao conchiglione
5294,alcaparras escorrida
5295,cafe soluvel granulado
5296,vinho branco qualidade
5297,frasco catchup
5298,gotas corante amarelo
5299,iogurte natural creme leite
5300,licor cereja
5301,moranga japonesa
5302,ovo separar ovo ovo
5303,acucar cristal passar docinho
5304,tripa
5305,colhes margarina
5306,oleo mazola
5307,chantilly spray
5308,leite aquecido
5309,pao adormecido
5310,lima
5311,opcao
5312,gordura hidrogenada vegetal
5313,brocolis vapor
5314,azeitonas portuguesa
5315,vapor
5316,chocolate suflair
5317,canjica milho
5318,creme cebola knorr
5319,margarina untar farinha polvilhar
5320,camarao vermelho
5321,folhinhas coentro
5322,selecta legume
5323,licor cointreau
5324,molho alface
5325,conhaque whisky
5326,peito frango filezinho
5327,gotinhas chocolate
5328,atum molho
5329,achocolatado po chocolate po
5330,doce abacaxi
5331,cerveja comum
5332,agua suco laranja
5333,pimenta manjericao
5334,cafe coentro
5335,gotas essencia morango
5336,champignon laminado
5337,mussarela outro
5338,cebola cebolinha
5339,chocolate granulado cobertura
5340,garrafa fanta
5341,vinagre baste
5342,molho shoyu light
5343,chocolate amargo derretido banho maria
5344,pre
5345,castanha torrada
5346,limao alho
5347,pernil moido
5348,corvina posta
5349,files peixe merluza
5350,sobrecoxa desossada
5351,margarina qualy sadia
5352,adocante culinaria
5353,raspa limao decorar
5354,queijo parmesao ralar
5355,jujuba
5356,crene leite
5357,caldo knorr galinha caipira
5358,salmao limpo
5359,gelatina morango framboesa
5360,lombo porco moido
5361,gelo acucar
5362,cerca azeite
5363,champgnon
5364,mistura acucar canela
5365,cafe conhaque
5366,bolacha passatempo
5367,coco adicao acucar
5368,cafe expresso
5369,gordura vegetal hidrogenada temperatura ambiente
5370,oleo cebola
5371,graos cafe
5372,iogurte natural consistencia firme
5373,margarina doriana extracremosa
5374,acucar mascavo integral
5375,sobremesa agua
5376,oleo frita
5377,raspa limao siciliano
5378,bolacha maria redonda
5379,use leite condensado
5380,po massa
5381,galinha cortada
5382,queijo padrao
5383,alcatra file mignon
5384,himalaia
5385,bis decorar
5386,voce quiser
5387,oleo quase
5388,oleo baste fritar
5389,nao margarina
5390,dissolvidas agua
5391,pimentas ardida
5392,fundo
5393,gomos linguica calabreza
5394,americanos oleo
5395,pe moleque
5396,vermelho verde
5397,baste untar
5398,guarana umedecer
5399,arroz integral lavado
5400,farinha trigo integral peneirada
5401,racao humana
5402,ovo vermelho
5403,agua pincelar
5404,manjerona seca
5405,queijo oregano polvilhar
5406,pronto nordeste
5407,copinhos iogurte natural
5408,azeite oleo fritar
5409,col acucar
5410,extrato tomate catchup
5411,azeite virgem extra
5412,carne magra
5413,manteiga aviacao
5414,bananeira
5415,manteiga margarina qualidade
5416,rodela limao
5417,file frango fina
5418,nozes moidas grosseiramente
5419,k carne moida
5420,berinjela cortada fina
5421,batatas ralo
5422,massa macarrao
5423,costela cortada
5424,gomos laranja
5425,corante po vermelho
5426,leite pouco
5427,vinho doce
5428,oregano agosto
5429,garrafinha creme leite
5430,cem coco
5431,espinafre limpo
5432,cenouras fininha
5433,shimeji branco
5434,canela baunilha
5435,nordeste
5436,caneca oleo
5437,guarana antarctica
5438,semolina trigo
5439,chocolate amargo nestle
5440,queijo minas ricota
5441,coco verde
5442,pimentinha verde
5443,seleta legumes ervilha
5444,canela cravo po
5445,folhinhas louro
5446,galhinho alecrim
5447,canjiquinha amarela
5448,manjericao vontade
5449,creme creme leite
5450,nao certo
5451,tres ovo
5452,chocolate leite diet
5453,gelatinas uva
5454,caril
5455,biscoitos oreo
5456,alho tamanho
5457,arisco completo
5458,danete chocolate
5459,alho cortadinho
5460,doce cupuacu
5461,garrafa suco abacaxi concentrado
5462,vasilha
5463,pesto
5464,oleo coco untar
5465,dose suco laranja
5466,glutamato sodio
5467,manteiga pedacinho
5468,file mignon medalhoe
5469,doce leite classico aurea
5470,ovo batidos omelete
5471,peito frango fino
5472,pimenta reino vinagre
5473,queijo parmesao decorar
5474,coento
5475,manjeiricao
5476,atum solido natural
5477,fuba pre
5478,suco goiaba concentrado
5479,residuo soja
5480,salsinha baste
5481,embalagem catupiry
5482,camaroes decorar
5483,laranjas suco
5484,files badejo
5485,uvas passas frutas cristalizada
5486,farinha rosca torrada
5487,camomila
5488,suco mid morango
5489,biscoito amanteigado
5490,calabresa triturada
5491,po pudim caramelo
5492,leite iogurte
5493,mandioca branca
5494,maca gala
5495,paezinhos france
5496,raspas tangerina
5497,farinha trigo branca integral
5498,stick maggi segredo
5499,castanhas caju torrada
5500,manteiga farinha trigo
5501,mussarela grosseiramente
5502,tomilho oregano
5503,pupunha
5504,macarrao espiral
5505,margarina nata
5506,chocolate preto amargo
5507,sazon alho
5508,raspa chocolate
5509,perna linguica calabresa
5510,paes hamburguer gergelim
5511,ata leite condensado
5512,finas cebola
5513,gelatina diet abacaxi
5514,gomo linguica paio
5515,presunto light
5516,ameixas calda decorar
5517,catchup molho tomate
5518,farinha abrir massa
5519,espaguete fino
5520,mussarela palito
5521,nozes passa
5522,tamaras caroco
5523,granulados colorido
5524,pimenta vinagre
5525,parmesao salpicar
5526,pao sanduiche fatiado
5527,morango fruta
5528,cafe glutamato monossodico
5529,cenouras vermelha
5530,ameixa calda decorar
5531,kimilho
5532,manteiga nao
5533,qually
5534,barras chocolate preto
5535,bananas dagua nanica
5536,palmitos conserva
5537,pimetao
5538,parmessao
5539,castanha amendoim
5540,sobremesa cravo po
5541,sendo ovo neve
5542,bifes carne bovina
5543,tomates cortadinho
5544,alface tomate
5545,gel brilho
5546,ovo ligeiramente batida pincelar
5547,pimeta reino
5548,cravos canela pau
5549,calda chocolate decorar
5550,cheiro verde azeitona
5551,coracao boi
5552,chocolate amargo fracionado
5553,azeitonas roxa
5554,sardinha tomate
5555,gelatinas core
5556,ameixas preta caroco
5557,sobremesa gelatina po
5558,files mignon
5559,mandioquinha passada espremedor
5560,amendoim salgado
5561,suspiros pronto
5562,americanos acucar cristal
5563,melhorador pao
5564,pure batata instantaneo
5565,pimentao colorido
5566,colherzinha canela po
5567,alcatra etc
5568,sazon nordestino
5569,milho verde conserva agua
5570,raminho salsinha
5571,tomate cortadinho
5572,azeite oleo girassol
5573,alface romana
5574,macarrao espaguete parafuso
5575,macarrao parafuso gravatinha
5576,file polaca
5577,creme maionese
5578,hall
5579,sobremesa linhaca
5580,batata fatiada
5581,gr carne moida
5582,chimichuri
5583,manga haden
5584,cacau po soluvel
5585,atum enlatado
5586,mesma maionese
5587,blueberry
5588,xerem
5589,bacon frita
5590,margarina culinaria temperatura ambiente
5591,late creme leite
5592,bananas esmagada
5593,creme avela nutella
5594,carpaccio
5595,caranha
5596,limao fatiado
5597,colherinha acucar
5598,dourado posta
5599,physali
5600,alface enfeitar
5601,bisnaga
5602,linguicas calabresas fina
5603,frutas cristalizadas uvas passa
5604,acucar caramelizado
5605,cafe cafe soluvel
5606,morangos fruta
5607,presunto chester
5608,farinha mandioca empanar
